src\main\java\org\junit\Before.java,src\main\java\org\junit\runner\manipulation\Sorter.java,1
src\main\java\org\junit\Before.java,src\main\java\org\junit\runners\Suite.java,1
src\main\java\org\junit\Before.java,src\test\java\org\junit\tests\running\classes\RunWithTest.java,1
src\main\java\org\junit\ComparisonFailure.java,src\main\java\org\junit\runner\RunWith.java,1
src\main\java\org\junit\ComparisonFailure.java,src\test\java\org\junit\tests\running\classes\RunWithTest.java,1
src\main\java\org\junit\Ignore.java,src\main\java\org\junit\runner\JUnitCore.java,1
src\main\java\org\junit\Ignore.java,src\main\java\org\junit\runner\notification\RunNotifier.java,1
src\main\java\org\junit\Ignore.java,src\main\java\org\junit\runners\package-info.java,1
src\main\java\org\junit\Ignore.java,src\test\java\org\junit\tests\AllTests.java,1
src\main\java\org\junit\Ignore.java,src\test\java\org\junit\tests\listening\ListenerTest.java,1
src\main\java\org\junit\Ignore.java,src\test\java\org\junit\tests\listening\TextListenerTest.java,1
src\main\java\org\junit\Test.java,src\test\java\org\junit\tests\AllTests.java,1
src\main\java\org\junit\Test.java,src\test\java\org\junit\tests\running\methods\InheritedTestTest.java,1
src\main\java\org\junit\experimental\results\FailureList.java,src\main\java\org\junit\runner\Description.java,1
src\main\java\org\junit\experimental\results\FailureList.java,src\main\java\org\junit\runner\Request.java,1
src\main\java\org\junit\experimental\results\FailureList.java,src\test\java\org\junit\tests\AllTests.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\main\java\org\junit\experimental\results\ResultMatchers.java,3
src\main\java\org\junit\experimental\results\PrintableResult.java,src\main\java\org\junit\runner\Description.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\test\java\org\junit\tests\AllTests.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\test\java\org\junit\tests\description\SuiteDescriptionTest.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\test\java\org\junit\tests\experimental\theories\runner\WithOnlyTestAnnotations.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\main\java\org\junit\runners\ParentRunner.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\main\java\org\junit\Rule.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\main\java\org\junit\ClassRule.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\test\java\org\junit\tests\running\classes\ParentRunnerFilteringTest.java,1
src\main\java\org\junit\experimental\results\PrintableResult.java,src\test\java\org\junit\tests\running\classes\ParentRunnerTest.java,1
src\main\java\org\junit\experimental\results\ResultMatchers.java,src\test\java\org\junit\tests\AllTests.java,1
src\main\java\org\junit\experimental\results\ResultMatchers.java,src\test\java\org\junit\tests\experimental\theories\runner\WithOnlyTestAnnotations.java,1
src\main\java\org\junit\experimental\results\ResultMatchers.java,src\test\java\org\junit\tests\experimental\MatcherTest.java,1
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\main\java\org\junit\experimental\theories\PotentialAssignment.java,1
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\main\java\org\junit\experimental\theories\Theories.java,2
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\main\java\org\junit\experimental\theories\internal\Assignments.java,2
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\main\java\org\junit\internal\runners\JUnit4ClassRunner.java,1
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\main\java\org\junit\internal\runners\model\MultipleFailureException.java,1
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\test\java\org\junit\tests\experimental\ExperimentalTests.java,1
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\test\java\org\junit\tests\experimental\theories\ParameterSignatureTest.java,1
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\StubbedTheories.java,1
src\main\java\org\junit\experimental\theories\ParameterSignature.java,src\test\java\org\junit\tests\experimental\theories\runner\WithOnlyTestAnnotations.java,1
